3.600000000000000000e+01,3.000000000000000000e+00,1.020289390170728154e+02
3.800000000000000000e+01,3.000000000000000000e+00,9.805897735966100015e+01
4.000000000000000000e+01,3.000000000000000000e+00,9.505572243391240761e+01
4.200000000000000000e+01,3.000000000000000000e+00,9.127423389265217679e+01
4.400000000000000000e+01,3.000000000000000000e+00,8.932531285165543977e+01
4.600000000000000000e+01,3.000000000000000000e+00,8.601439920842784659e+01
4.800000000000000000e+01,3.000000000000000000e+00,8.313124493141469884e+01
5.000000000000000000e+01,3.000000000000000000e+00,7.883595678774369730e+01
5.200000000000000000e+01,3.000000000000000000e+00,7.489532774186693587e+01
5.400000000000000000e+01,3.000000000000000000e+00,6.893514584441591353e+01
5.600000000000000000e+01,3.000000000000000000e+00,6.438502205156841285e+01
5.800000000000000000e+01,3.000000000000000000e+00,6.064073828329657800e+01
6.000000000000000000e+01,3.000000000000000000e+00,5.546064933471463831e+01
6.200000000000000000e+01,3.000000000000000000e+00,4.855701847147219752e+01
6.400000000000000000e+01,3.000000000000000000e+00,4.243663490339985600e+01
6.600000000000000000e+01,3.000000000000000000e+00,3.663152111692565427e+01
6.800000000000000000e+01,3.000000000000000000e+00,3.258863571582311636e+01
7.000000000000000000e+01,3.000000000000000000e+00,2.547702671516310602e+01
7.200000000000000000e+01,3.000000000000000000e+00,1.957378520821117007e+01
7.400000000000000000e+01,3.000000000000000000e+00,1.419920797210921393e+01
7.600000000000000000e+01,3.000000000000000000e+00,8.941025244706152009e+00
7.800000000000000000e+01,3.000000000000000000e+00,7.539496832436037188e+00
8.000000000000000000e+01,3.000000000000000000e+00,1.059441782232179108e+01
8.200000000000000000e+01,3.000000000000000000e+00,1.521264305665186534e+01
8.400000000000000000e+01,3.000000000000000000e+00,2.080721244590339936e+01
8.600000000000000000e+01,3.000000000000000000e+00,2.696670063059264066e+01
8.800000000000000000e+01,3.000000000000000000e+00,3.236635225874628929e+01
9.000000000000000000e+01,3.000000000000000000e+00,3.821398549395220101e+01
9.200000000000000000e+01,3.000000000000000000e+00,4.478674223830167733e+01
9.400000000000000000e+01,3.000000000000000000e+00,5.056525913170166575e+01
9.600000000000000000e+01,3.000000000000000000e+00,5.597579975419440501e+01
9.800000000000000000e+01,3.000000000000000000e+00,6.130570022944533548e+01
