0.000000000000000000e+00,3.095659281419905096e+00,2.151159098462421260e-01
1.000000000000000056e-01,2.927609767199506940e+00,1.626620852719771748e-01
2.000000000000000111e-01,2.916460028053375897e+00,-1.087198245159200494e-01
3.000000000000000444e-01,2.952622549385235384e+00,1.315210743396543792e-02
4.000000000000000222e-01,2.805184570610324890e+00,3.223232647782443144e-02
5.000000000000000000e-01,2.916538117670639974e+00,-1.834149982855932115e-01
6.000000000000000888e-01,2.774000358038349656e+00,-4.205998585312701460e-02
7.000000000000000666e-01,2.794718706225105098e+00,-2.826472568655891832e-02
8.000000000000000444e-01,2.921829963433059785e+00,2.769680367715737224e-01
9.000000000000000222e-01,2.758900076402314383e+00,1.291783733811218138e-01
1.000000000000000000e+00,2.902147421021468165e+00,-9.497172120310404253e-02
1.100000000000000089e+00,3.077006278962849173e+00,3.164001410144161031e-01
1.200000000000000178e+00,3.022169452092455799e+00,-2.291298435287416335e-01
1.300000000000000044e+00,2.929860891805727618e+00,-1.445575584971608984e-01
1.400000000000000133e+00,2.689278205791507226e+00,-3.572912512277359731e-02
1.500000000000000000e+00,2.849745395196949360e+00,2.606002226545302003e-01
1.600000000000000089e+00,2.926632958336534251e+00,-1.549102194318329462e-01
1.700000000000000178e+00,3.200138619729055556e+00,-1.176830277269064716e-02
1.800000000000000044e+00,2.815705426858225113e+00,-2.888239363690603967e-01
1.900000000000000133e+00,2.964810285425834913e+00,4.324436089073258743e-02
2.000000000000000000e+00,3.133444663661489660e+00,1.642254329208139296e-01
2.100000000000000089e+00,3.054284140705627593e+00,-4.307709485705612379e-02
2.200000000000000178e+00,3.134053296676234002e+00,1.734878137384967545e-01
2.300000000000000266e+00,2.896676914865530694e+00,-2.437570225583164663e-02
2.400000000000000355e+00,2.901881522433551908e+00,-8.838070319688265397e-02
2.500000000000000000e+00,3.055816275791040315e+00,-3.454885707851399618e-02
2.600000000000000089e+00,2.923498219353612093e+00,5.873850071205810597e-02
2.700000000000000178e+00,3.165250886948578035e+00,2.047512264901182599e-01
2.800000000000000266e+00,2.926869374530779222e+00,-2.697371457659090699e-01
2.900000000000000355e+00,3.057928866695634795e+00,4.502704966970436096e-02
3.000000000000000000e+00,2.999990774226473977e+00,2.617855105990826714e-01
3.100000000000000089e+00,2.991124240953688229e+00,2.506794098217949782e-02
3.200000000000000178e+00,3.063289537859858136e+00,-2.351896439341913669e-01
3.300000000000000266e+00,2.959330367358923297e+00,-1.332583170891820934e-01
3.400000000000000355e+00,2.823261287122023955e+00,-4.170275063317669534e-02
3.500000000000000000e+00,2.994919135428408374e+00,1.790495250996774479e-01
3.600000000000000089e+00,2.975501119013078899e+00,8.086533513277535667e-02
3.700000000000000178e+00,3.342091212213476936e+00,1.485642404617502910e-01
3.800000000000000266e+00,3.106460252662621713e+00,-9.715999169072536690e-02
3.900000000000000355e+00,2.952094198124037394e+00,-4.336011391578997731e-02
