1.630000000000000071e+01,1.358333333333331172e+00,3.519052248031158570e+01,2.840874664085650636e+01
1.640000000000000213e+01,1.366666666666664476e+00,3.525256030672203167e+01,2.870226118438397833e+01
1.650000000000000000e+01,1.374999999999997780e+00,3.531215005283391406e+01,2.899628251239641230e+01
1.660000000000000142e+01,1.383333333333331305e+00,3.536928758049436539e+01,2.929079020686418744e+01
1.669999999999999929e+01,1.391666666666664609e+00,3.542396892184248713e+01,2.958576381598243543e+01
1.680000000000000071e+01,1.399999999999998135e+00,3.547619027958487692e+01,2.988118285559128395e+01
1.690000000000000213e+01,1.408333333333331439e+00,3.552594802725935352e+01,3.017702681059837388e+01
1.700000000000000000e+01,1.416666666666664742e+00,3.557323870948675903e+01,3.047327513640350105e+01
1.710000000000000142e+01,1.424999999999998268e+00,3.561805904221095176e+01,3.076990726032531498e+01
1.719999999999999929e+01,1.433333333333331572e+00,3.566040591292683359e+01,3.106690258302997876e+01
1.730000000000000071e+01,1.441666666666665098e+00,3.570027638089651134e+01,3.136424047996165498e+01
1.740000000000000213e+01,1.449999999999998401e+00,3.573766767735351380e+01,3.166190030277477518e+01
1.750000000000000000e+01,1.458333333333331927e+00,3.577257720569505750e+01,3.195986138076793281e+01
1.760000000000000142e+01,1.466666666666665231e+00,3.580500254166236829e+01,3.225810302231934656e+01
1.769999999999999929e+01,1.474999999999998757e+00,3.583494143350903727e+01,3.255660451632375896e+01
1.780000000000000071e+01,1.483333333333332060e+00,3.586239180215738287e+01,3.285534513363072051e+01
1.790000000000000213e+01,1.491666666666665364e+00,3.588735174134283312e+01,3.315430412848408537e+01
1.800000000000000000e+01,1.499999999999998890e+00,3.590981951774631398e+01,3.345346073996268643e+01
1.810000000000000142e+01,1.508333333333332194e+00,3.592979357111460104e+01,3.375279419342206211e+01
1.819999999999999929e+01,1.516666666666665719e+00,3.594727251436868443e+01,3.405228370193712806e+01
1.830000000000000071e+01,1.524999999999999023e+00,3.596225513370008287e+01,3.435190846774570161e+01
1.840000000000000213e+01,1.533333333333332549e+00,3.597474038865514245e+01,3.465164768369280068e+01
1.850000000000000000e+01,1.541666666666665853e+00,3.598472741220728466e+01,3.495148053467554661e+01
1.860000000000000142e+01,1.549999999999999378e+00,3.599221551081722481e+01,3.525138619908867810e+01
1.869999999999999929e+01,1.558333333333332682e+00,3.599720416448111848e+01,3.555134385027047017e+01
1.880000000000000071e+01,1.566666666666666208e+00,3.599969302676669258e+01,3.585133265794902258e+01
1.890000000000000213e+01,1.574999999999999512e+00,3.599968192483729013e+01,3.615133178968880401e+01
1.900000000000000000e+01,1.583333333333333037e+00,3.599717085946387130e+01,3.645132041233733844e+01
1.910000000000000142e+01,1.591666666666666341e+00,3.599216000502497081e+01,3.675127769347194828e+01
1.920000000000000284e+01,1.599999999999999867e+00,3.598464970949456898e+01,3.705118280284643362e+01
1.930000000000000071e+01,1.608333333333333171e+00,3.597464049441795453e+01,3.735101491383760930e+01
1.940000000000000213e+01,1.616666666666666696e+00,3.596213305487548695e+01,3.765075320489160049e+01
1.950000000000000000e+01,1.625000000000000000e+00,3.594712825943432932e+01,3.795037686096976159e+01
1.960000000000000142e+01,1.633333333333333526e+00,3.592962715008813035e+01,3.824986507499416177e+01
1.970000000000000284e+01,1.641666666666666829e+00,3.590963094218467688e+01,3.854919704929252333e+01
1.980000000000000071e+01,1.650000000000000355e+00,3.588714102434148145e+01,3.884835199704248510e+01
1.990000000000000213e+01,1.658333333333333659e+00,3.586215895834935452e+01,3.914730914371511261e+01
2.000000000000000000e+01,1.666666666666667185e+00,3.583468647906394722e+01,3.944604772851759122e+01
2.010000000000000142e+01,1.675000000000000711e+00,3.580472549428528595e+01,3.974454700583491729e+01
2.020000000000000284e+01,1.683333333333334014e+00,3.577227808462527037e+01,4.004278624667057329e+01
2.030000000000000071e+01,1.691666666666667540e+00,3.573734650336319874e+01,4.034074474008602351e+01
2.040000000000000213e+01,1.700000000000000844e+00,3.569993317628928509e+01,4.063840179463896618e+01
2.050000000000000000e+01,1.708333333333334370e+00,3.566004070153621086e+01,4.093573673982023564e+01
2.060000000000000142e+01,1.716666666666667673e+00,3.561767184939868969e+01,4.123272892748924079e+01
2.070000000000000284e+01,1.725000000000001199e+00,3.557282956214109504e+01,4.152935773330786162e+01
2.080000000000000071e+01,1.733333333333334503e+00,3.552551695379312946e+01,4.182560255817267603e+01
2.090000000000000213e+01,1.741666666666668029e+00,3.547573730993357799e+01,4.212144282964545994e+01
2.100000000000000000e+01,1.750000000000001554e+00,3.542349408746215289e+01,4.241685800338180456e+01
2.110000000000000142e+01,1.758333333333334858e+00,3.536879091435941547e+01,4.271182756455781515e+01
2.120000000000000284e+01,1.766666666666668384e+00,3.531163158943485314e+01,4.300633102929472074e+01
2.130000000000000071e+01,1.775000000000001688e+00,3.525202008206305493e+01,4.330034794608138782e+01
